record,type,0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_st_interval,0_qrs_morph0,0_qrs_morph1,0_qrs_morph2,0_qrs_morph3,0_qrs_morph4,1_pre-RR,1_post-RR,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval,1_qrs_morph0,1_qrs_morph1,1_qrs_morph2,1_qrs_morph3,1_qrs_morph4
I01,N,157,158,0.0018732,0.031793901,0.718764045,-0.41088551,-0.020138969,15,4,31,12,-0.020138969,0.100087748,0.539204507,0.654718088,-0.066161209,157,158,-0.025885579,0.178340614,0.234029368,-0.31831947,-0.032448167,22,3,33,8,-0.032448167,0.045739546,0.12715261,0.234029368,0.068667825
I01,N,175,100,-0.095020426,0.57599371,-0.009806908,-0.009806908,-0.109439132,3,3,11,5,-0.109439132,-0.109439132,-0.103364559,-0.103364559,-0.074513139,175,100,0.082436381,0.177800254,0.252457834,-0.405767752,0.070028148,15,4,25,6,0.070028148,0.115354104,0.229508502,0.201948071,-0.173880065
I01,N,164,166,0.240489721,0.716878064,-0.113358593,-0.113358593,-0.121076205,1,23,31,7,-0.121076205,-0.121076205,-0.121076205,-0.121076205,-0.121076205,164,166,0.068195301,0.146697275,0.233738381,-0.356616615,0.058927341,15,4,25,6,0.058927341,0.106328654,0.212441769,0.194119146,-0.126951929
I01,N,184,182,-0.055440535,-0.075328392,0.705243132,-0.426172281,-0.121770242,15,5,26,6,-0.121770242,0.060241717,0.535230956,0.654929462,-0.005266673,184,182,0.046617291,0.179816512,0.157858476,-0.339780704,0.025654049,18,3,28,7,0.025654049,0.054093841,0.11250725,0.155536856,0.01234457
I01,N,158,98,0.20027154,-0.228706056,0.588057086,-0.568214651,0.055416269,14,7,27,6,0.055416269,0.139912897,0.494402855,0.489282239,-0.236437897,158,98,-0.005065098,0.221792317,0.173355994,-0.360948749,-0.006645962,15,1,22,6,-0.006645962,0.020891292,0.133587371,0.147690605,-0.148654957
I01,N,159,162,0.269521013,-0.079314687,0.734647771,-0.355954077,-0.043136954,16,25,47,6,-0.043136954,0.067290604,0.460617296,0.734647771,0.277103167,159,162,0.096852169,0.167086717,0.206363572,-0.456140808,-0.178391778,33,22,61,6,-0.178391778,-0.046576262,0.02849982,0.069353929,0.19687384
I01,N,232,175,-0.04598286,-0.094494387,0.641568401,-0.368794339,-0.072133221,16,4,26,6,-0.072133221,0.00849741,0.386033534,0.641568401,0.187687855,232,175,-0.080190028,0.207911075,0.21020406,-0.420677962,-0.210437707,32,19,57,6,-0.210437707,-0.061320239,0.035187253,0.060522804,0.21020406
I01,N,214,162,-0.018417654,0.621619231,-0.044441019,-0.044441019,-0.070501503,1,5,13,7,-0.070501503,-0.070501503,-0.070501503,-0.070501503,-0.070501503,214,162,0.042064647,0.147821439,0.171885306,-0.380681343,0.030000765,13,2,21,6,0.030000765,0.057935111,0.167261148,0.13764229,-0.185841556
I01,N,164,166,0.121666286,-0.046189679,0.762413591,-0.327564684,0.006479851,16,7,29,6,0.006479851,0.152439032,0.548820585,0.758303306,0.189833012,164,166,0.057218882,0.185456657,0.203696545,-0.378661234,0.033363129,14,3,24,7,0.033363129,0.051664784,0.165400968,0.179926574,-0.097212583
I01,N,161,156,0.086557639,0.393498998,0.719685003,-0.250740169,-0.538250677,20,20,52,12,-0.538250677,-0.437995174,-0.107946918,0.626984427,0.371508029,161,156,0.075884918,0.150714714,0.306291394,-0.373485675,-0.164989349,32,13,51,6,-0.164989349,-0.052172328,0.070759823,0.17919843,0.304884061
I01,N,181,123,-0.061405915,-0.049449461,0.643607736,-0.397751135,-0.083760237,16,4,26,6,-0.083760237,0.004305954,0.382609233,0.643607736,0.188509634,181,123,0.067966023,0.188997836,0.185185248,-0.325844616,0.059305469,17,4,27,6,0.059305469,0.066505957,0.111033996,0.184134182,-0.009373352
I01,N,241,178,-0.067656359,-0.124392685,0.563234738,-0.395270915,-0.126338105,15,5,26,6,-0.126338105,0.024231591,0.421279465,0.524373543,-0.01848077,241,178,-0.088053106,0.188160174,0.206780763,-0.42114901,-0.216399021,32,17,56,7,-0.216399021,-0.094373472,0.017892781,0.059429739,0.206780763
I01,N,166,161,-0.003887209,0.216948514,1.12025791,0.164411028,-0.725340355,33,17,52,2,-0.725340355,-0.332347338,-0.007229747,0.371099635,1.116715854,166,161,0.071916048,0.058612848,-0.198099401,-0.488994799,-0.198099401,3,4,14,7,-0.198099401,-0.198099401,-0.32268278,-0.32268278,-0.429821185
I01,N,167,170,-0.106524032,0.670968822,-0.088033751,-0.088033751,-0.124555697,2,5,14,7,-0.124555697,-0.124555697,-0.124555697,-0.117106752,-0.117106752,167,170,0.070326528,0.214472522,0.273630704,-0.409180001,0.062070336,17,3,26,6,0.062070336,0.089996733,0.172311914,0.273630704,0.017892161
I01,N,158,159,-0.042106258,-0.079577988,0.515831642,-0.368924019,-0.093644392,17,5,27,5,-0.093644392,-0.006658068,0.251407266,0.514866218,0.064721088,158,159,0.093043345,0.16836896,0.225034845,-0.323422819,0.043640032,18,4,27,5,0.043640032,0.095124012,0.182085656,0.225034845,-0.001373411
I01,VEB,103,223,0.201809178,0.302121397,-0.265155729,-0.748782581,-0.265155729,3,4,15,8,-0.265155729,-0.265155729,-0.474423274,-0.474423274,-0.650426327,103,223,0.140793919,0.153267756,0.569647594,0.139569372,0.05714327,21,10,33,2,0.05714327,0.150655658,0.406291364,0.569647594,0.350579706
I01,VEB,107,239,0.181790434,0.333975201,-0.093433628,-0.610548368,-0.093433628,4,3,14,7,-0.093433628,-0.093433628,-0.276909326,-0.454378161,-0.577731773,107,239,0.051168048,0.161877061,0.645014373,0.126894449,0.035237244,22,5,30,3,0.035237244,0.094730105,0.360539288,0.645014373,0.392792032
I01,VEB,101,268,0.094125841,0.322596878,-0.667448538,-0.919236666,-0.667448538,2,6,17,9,-0.667448538,-0.667448538,-0.667448538,-0.831700287,-0.831700287,101,268,0.026854001,-0.335461138,0.654988577,-0.481835963,0.013581987,35,4,48,9,0.013581987,0.18458162,0.654988577,0.152158204,-0.012561839
I01,VEB,109,245,0.114008607,0.280833827,-0.233087446,-0.677224556,-0.233087446,3,4,14,7,-0.233087446,-0.233087446,-0.418993182,-0.418993182,-0.581810401,109,245,0.087626984,0.187141409,0.633188164,0.115724875,0.067626804,18,4,26,4,0.067626804,0.156755275,0.513988503,0.633188164,0.335669287
I01,VEB,111,254,0.204829544,0.258492211,0.24025612,-0.571068149,-0.13393901,27,24,58,7,-0.13393901,-0.089727113,-0.053734095,0.095816467,0.220355491,111,254,0.026314947,0.173347162,0.555866888,0.155975636,0.020571473,21,4,27,2,0.020571473,0.103028814,0.365851846,0.555866888,0.363301592
I01,VEB,105,242,0.428800302,0.452841671,-0.02455286,-0.542546155,-0.02455286,4,4,15,7,-0.02455286,-0.02455286,-0.242939106,-0.427939954,-0.536309573,105,242,0.004552152,0.173094733,0.559525576,0.164123765,-0.007799107,21,5,28,2,-0.007799107,0.057293738,0.324567878,0.551204283,0.395195638
I01,VEB,105,257,0.138498797,0.368274953,-0.316725324,-0.774604232,-0.316725324,4,4,15,7,-0.316725324,-0.316725324,-0.517193957,-0.679793919,-0.77063739,105,257,0.023512845,-0.389404589,0.706509114,-0.485658184,0.014035928,32,5,43,6,0.014035928,0.300084306,0.685256243,0.119903596,0.013041197
I01,VEB,102,243,0.21633129,0.349071958,-0.359796886,-0.755099392,-0.359796886,3,4,15,8,-0.359796886,-0.359796886,-0.558077425,-0.558077425,-0.699061336,102,243,-0.081845035,0.155434681,0.626217214,0.149740616,-0.091008428,41,9,52,2,-0.091008428,-0.010033756,0.026500744,0.146460334,0.626217214
I01,VEB,119,235,-0.113246055,0.277675972,0.354010513,-0.687005391,-0.117042838,25,3,35,7,-0.117042838,-0.07834986,-0.012846502,0.264937979,0.117138777,119,235,0.021047503,0.196328366,0.619870654,0.146574309,0.020928654,23,1,28,4,0.020928654,0.034725002,0.230201076,0.530127602,0.485517385
I01,VEB,110,249,0.261938981,0.336852686,-0.033950836,-0.637089698,-0.033950836,4,4,15,7,-0.033950836,-0.033950836,-0.223131447,-0.416106317,-0.567435897,110,249,0.05995954,0.266417403,0.706711747,0.195612969,0.056956324,22,3,28,3,0.056956324,0.145137506,0.420708713,0.706711747,0.48123345
I01,VEB,107,256,0.110883511,0.302664676,-0.343596144,-0.76101968,-0.343596144,3,5,15,7,-0.343596144,-0.343596144,-0.531337852,-0.531337852,-0.683554479,107,256,0.037053344,0.156677611,0.696983947,0.106163214,0.023457384,24,4,31,3,0.023457384,0.053849439,0.253515031,0.657318207,0.458013773
I01,VEB,101,266,0.133822643,0.369692959,-0.413865936,-0.865325406,-0.413865936,3,4,16,9,-0.413865936,-0.413865936,-0.622459097,-0.622459097,-0.783468498,101,266,0.01809204,-0.39212934,0.719519543,-0.581841478,0.003012399,35,4,47,8,0.003012399,0.211911502,0.719519543,0.222053001,0.02367052
I01,VEB,102,242,0.086195513,0.258438571,-0.434184567,-0.925205769,-0.434184567,4,5,17,8,-0.434184567,-0.434184567,-0.644194009,-0.817510173,-0.917412141,102,242,0.052220393,0.172848471,0.679392288,0.171920067,-0.143721974,45,44,90,1,-0.143721974,-0.076598296,0.016686624,0.141941624,0.679392288
I01,VEB,100,237,0.054105252,0.614636442,0.496736168,-0.33115476,-0.478513631,23,24,54,7,-0.478513631,-0.379820702,-0.108071569,0.292605208,0.36223804,100,237,0.148318968,0.123075732,0.445750398,0.008563,0.082189577,18,10,32,4,0.082189577,0.127180073,0.323392517,0.445750398,0.199858223
I01,VEB,102,253,0.188229513,0.339775297,-0.348472764,-0.784312802,-0.348472764,3,5,17,9,-0.348472764,-0.348472764,-0.549668807,-0.549668807,-0.70534657,102,253,0.003803695,0.103399274,0.666277778,0.08183552,-0.0010935,26,3,31,2,-0.0010935,0.071185748,0.391316549,0.666277778,0.368643233
I01,VEB,105,253,0.146935178,0.360384053,-0.467083486,-0.792397809,-0.467083486,3,5,15,7,-0.467083486,-0.467083486,-0.645401161,-0.645401161,-0.76221847,105,253,-0.073219118,0.16849216,0.672211204,0.166068226,-0.074541066,41,2,44,1,-0.074541066,-0.013973923,0.006277015,0.161008941,0.672211204
I01,VEB,116,237,0.202080512,0.525555069,0.414542732,-0.396025877,0.178801435,17,3,27,7,0.178801435,0.219744063,0.342451078,0.401042663,0.12793705,116,237,0.023490635,0.207398342,0.618387724,0.08805208,-0.048814656,28,5,38,5,-0.048814656,0.045445663,0.099142155,0.312926032,0.597495595
I01,VEB,118,215,0.405990351,0.342666837,-0.05519283,-0.786074164,-0.05519283,4,4,15,7,-0.05519283,-0.05519283,-0.32673892,-0.574765536,-0.74034252,118,215,0.085554388,0.252268195,0.620572991,0.238299167,0.030539898,21,3,26,2,0.030539898,0.158885575,0.395293755,0.616307243,0.450537749
I01,VEB,104,215,0.324540427,0.383161863,-0.181653721,-0.577586381,-0.181653721,3,5,15,7,-0.181653721,-0.181653721,-0.373770709,-0.373770709,-0.518154324,104,215,0.068546944,0.118228076,0.586503649,0.064366508,0.045278945,20,5,29,4,0.045278945,0.161546084,0.446403501,0.578757719,0.264978178
I01,VEB,116,248,0.27207994,0.224688977,-0.089542447,-0.625511179,-0.089542447,4,4,15,7,-0.089542447,-0.089542447,-0.299582577,-0.487646762,-0.605916383,116,248,0.019076851,0.199000563,0.588299485,0.166397493,-0.008530689,24,4,31,3,-0.008530689,0.041522839,0.251609949,0.560874246,0.384172084
I01,VEB,107,239,0.298028564,0.27079334,-0.012856432,-0.617845743,-0.012856432,4,3,14,7,-0.012856432,-0.012856432,-0.211597078,-0.40650604,-0.553542099,107,239,0.056361289,0.185357372,0.555258817,0.161454843,0.041955609,21,5,29,3,0.041955609,0.105600098,0.340652443,0.544900196,0.392125192
I01,VEB,99,241,0.186770384,0.353963406,-0.216778952,-0.699044594,-0.216778952,4,4,15,7,-0.216778952,-0.216778952,-0.409451181,-0.576916125,-0.681528581,99,241,0.054614436,0.151503843,0.623213968,0.15053063,0.050741575,25,3,29,1,0.050741575,0.07586981,0.314774887,0.61937476,0.344762736
I01,VEB,101,236,0.060176868,0.355291592,-0.402137115,-0.882576559,-0.402137115,3,5,16,8,-0.402137115,-0.402137115,-0.605043224,-0.605043224,-0.780529729,101,236,0.079508752,0.155681983,0.717664054,0.147514882,0.040274932,24,5,31,2,0.040274932,0.077619573,0.341942575,0.703001802,0.449902536
I01,VEB,106,220,0.263748113,0.331760247,-0.144863148,-0.621292372,-0.144863148,4,4,15,7,-0.144863148,-0.144863148,-0.346193553,-0.518610409,-0.619220413,106,220,0.083067136,0.123463873,0.48505149,0.071455697,0.063802925,20,4,28,4,0.063802925,0.118786111,0.310581001,0.48505149,0.268851167
I01,VEB,114,234,0.158752011,0.324075645,-0.120751933,-0.659851867,-0.120751933,4,3,14,7,-0.120751933,-0.120751933,-0.30868878,-0.491269849,-0.620253744,114,234,0.04052703,0.161108603,0.545014047,0.051685433,-0.003919124,24,8,37,5,-0.003919124,0.002390479,0.20004246,0.521809411,0.375638891
I01,VEB,106,253,0.165900141,0.355331091,-0.312175677,-0.75433719,-0.312175677,3,4,15,8,-0.312175677,-0.312175677,-0.512345657,-0.512345657,-0.671935725,106,253,0.020441267,-0.307915168,0.636844867,-0.500146955,0.006691478,34,7,47,6,0.006691478,0.23487316,0.636844867,0.201766471,0.054992658
I01,VEB,111,203,0.100630861,0.350989548,-0.474395404,-0.852919671,-0.474395404,3,4,14,7,-0.474395404,-0.474395404,-0.676676221,-0.676676221,-0.814871808,111,203,0.136656495,0.166769611,0.608669135,0.164754607,0.105977609,21,6,29,2,0.105977609,0.177300452,0.424258995,0.608669135,0.369027424
I01,VEB,102,255,0.166615035,0.37831754,-0.334117852,-0.76847532,-0.334117852,3,4,16,9,-0.334117852,-0.334117852,-0.530295504,-0.530295504,-0.685088645,102,255,0.010960286,-0.348846619,0.624682908,-0.484974881,-0.033103519,35,4,49,10,-0.033103519,0.245645607,0.62375582,0.198229273,0.022105252
I01,VEB,102,247,0.185332549,0.304313168,-0.18148462,-0.741697398,-0.18148462,4,4,15,7,-0.18148462,-0.18148462,-0.38663048,-0.575597068,-0.703721553,102,247,0.035072272,0.119457599,0.575224733,0.113113318,0.016887996,22,5,29,2,0.016887996,0.087256914,0.3344395,0.575224733,0.320647168
I01,VEB,101,260,0.007810981,0.179637446,-0.794872743,-1.012006911,-0.794872743,2,6,16,8,-0.794872743,-0.794872743,-0.794872743,-0.946500251,-0.946500251,101,260,0.016316264,0.174265593,0.667218986,0.166154219,0.015371106,23,1,26,2,0.015371106,0.064505752,0.374739602,0.642901936,0.422397798
I01,VEB,104,227,0.218982485,0.283159328,-0.231005503,-0.837014019,-0.231005503,4,4,15,7,-0.231005503,-0.231005503,-0.463276665,-0.674670717,-0.812052228,104,227,0.018026747,0.160958035,0.625601906,0.132306301,0.012764892,30,3,36,3,0.012764892,0.039675568,0.060242376,0.374774255,0.548849736
I01,VEB,99,255,0.132291558,0.340284982,-0.307390374,-0.770834631,-0.307390374,4,4,15,7,-0.307390374,-0.307390374,-0.506848207,-0.671944842,-0.766535958,99,255,0.032060215,-0.351607671,0.652017053,-0.497429007,0.029454948,37,3,47,7,0.029454948,0.124597113,0.611735689,0.202821798,0.070283137
I01,VEB,105,248,0.121789647,0.209975906,-0.364606599,-0.796310681,-0.364606599,3,5,17,9,-0.364606599,-0.364606599,-0.560011074,-0.560011074,-0.71775561,105,248,0.016280762,0.083336372,0.612464899,0.032887584,-0.046473395,27,5,35,3,-0.046473395,0.019703135,0.16029553,0.574330219,0.430225184
I01,VEB,104,247,0.283407265,0.295120822,-0.222021189,-0.664087593,-0.222021189,3,5,16,8,-0.222021189,-0.222021189,-0.423260169,-0.423260169,-0.582698503,104,247,0.022183477,0.156431915,0.533869415,0.100551152,-0.008137393,22,7,32,3,-0.008137393,0.05204632,0.253181822,0.532648907,0.341934385
I01,VEB,109,223,0.194948309,0.355839825,-0.10426327,-0.698604313,-0.10426327,4,4,15,7,-0.10426327,-0.10426327,-0.296438623,-0.489506303,-0.636760211,109,223,0.035881846,0.127265826,0.61781086,0.061251044,0.030014013,21,3,28,4,0.030014013,0.102396925,0.3279453,0.57632681,0.468490517
I01,VEB,102,233,0.184164386,0.27921787,-0.193964043,-0.623791719,-0.193964043,3,4,14,7,-0.193964043,-0.193964043,-0.37933788,-0.37933788,-0.537431005,102,233,0.090511446,0.169609831,0.571924803,0.132807659,0.070569602,21,5,29,3,0.070569602,0.134464494,0.356741037,0.55976043,0.418865635
I01,VEB,115,248,-0.115127797,0.262498832,0.291897042,-0.615314912,-0.11715303,21,2,30,7,-0.11715303,-0.088421502,0.025489145,0.254154648,0.132367871,115,248,0.04154072,0.202645761,0.58785411,0.174260302,0.029431244,22,9,35,4,0.029431244,0.068320563,0.280734227,0.572257576,0.43609355
I01,VEB,101,245,0.216780141,0.296701655,-0.057302837,-0.78639739,-0.057302837,5,3,16,8,-0.057302837,-0.263543758,-0.483111899,-0.667810745,-0.775906274,101,245,0.04408811,0.156730256,0.625799637,0.11697953,0.029759421,20,2,25,3,0.029759421,0.129710228,0.445557116,0.625799637,0.354392121
I01,VEB,104,247,0.162449127,0.382650072,-0.409314496,-0.832522464,-0.409314496,3,4,15,8,-0.409314496,-0.409314496,-0.614171064,-0.614171064,-0.765358889,104,247,0.198058719,0.139078468,0.602482573,0.132054806,-0.406842896,38,22,63,3,-0.406842896,-0.105822386,0.034014616,0.198001236,0.58919989
I01,VEB,104,257,0.197606034,0.408568179,-0.372874795,-0.823583479,-0.372874795,3,4,16,9,-0.372874795,-0.372874795,-0.583312864,-0.583312864,-0.743226547,104,257,0.065978805,0.117551716,0.641113294,0.114029803,0.065185318,27,2,31,2,0.065185318,0.07798166,0.135853718,0.548770546,0.508395943
I01,VEB,104,224,-0.08466758,0.773790936,-0.249817148,-0.647234922,-0.249817148,4,3,15,8,-0.249817148,-0.249817148,-0.391430537,-0.533223445,-0.630750519,104,224,0.209826564,-0.003241526,0.564262871,-0.010557791,0.186171871,19,4,25,2,0.186171871,0.25247117,0.476845362,0.542180005,0.179252794
I01,VEB,102,225,0.334448929,0.433085653,-0.00498254,-0.668590516,-0.00498254,4,3,15,8,-0.00498254,-0.00498254,-0.2229219,-0.436915643,-0.5984225,102,225,0.025654218,0.140925775,0.506531476,0.122691943,0.009024442,21,6,30,3,0.009024442,0.051500879,0.247181604,0.486172619,0.372012778
I01,VEB,104,251,0.183396021,0.375936053,-0.353429156,-0.841417206,-0.353429156,4,5,17,8,-0.353429156,-0.353429156,-0.562822982,-0.736080915,-0.836189381,104,251,0.053877505,0.136835631,0.684856247,0.13224396,0.047048508,23,3,27,1,0.047048508,0.122143905,0.413678876,0.67242762,0.353280479
I01,VEB,123,237,-0.028142431,0.312168502,0.287466525,-0.770959226,-0.030681239,16,2,25,7,-0.030681239,0.008153618,0.17803369,0.287466525,-0.090060051,123,237,0.020373229,0.132201756,0.556153976,0.09277054,0.01443783,18,3,24,3,0.01443783,0.123257629,0.420146249,0.556153976,0.310723088
I01,VEB,108,232,0.294896479,0.276331396,-0.088904178,-0.699363193,-0.088904178,4,4,15,7,-0.088904178,-0.088904178,-0.308841797,-0.514080278,-0.655849192,108,232,0.015185229,0.152330845,0.560311363,0.12765346,0.011632828,21,2,26,3,0.011632828,0.09648127,0.364036736,0.560311363,0.360748782
I01,VEB,116,219,0.224128853,0.372574792,-0.13293922,-0.631281274,-0.13293922,4,4,15,7,-0.13293922,-0.13293922,-0.334772292,-0.514957123,-0.624093423,116,219,0.108025507,0.160764081,0.602315691,0.120751472,0.051050383,20,7,30,3,0.051050383,0.178203288,0.457887628,0.597099682,0.282882863
I01,VEB,103,262,0.135789381,0.319992346,-0.527643932,-0.800749643,-0.527643932,3,5,15,7,-0.527643932,-0.527643932,-0.696380485,-0.696380485,-0.794743657,103,262,-0.065676471,0.085150762,0.6133904,0.076214129,-0.095456982,52,6,61,3,-0.095456982,-0.070005239,0.015269184,0.034273074,0.527775085
I01,VEB,117,241,-0.115541912,0.249067549,0.281552544,-0.595846553,-0.127130612,23,4,33,6,-0.127130612,-0.083713447,0.00304542,0.208590398,0.065235974,117,241,0.045107268,0.172343353,0.635814744,0.137246634,0.034802558,20,3,27,4,0.034802558,0.131769315,0.413230001,0.635814744,0.382606627
I01,VEB,102,254,0.096120362,0.330505701,-0.330886722,-0.971811493,-0.330886722,4,7,20,9,-0.330886722,-0.330886722,-0.530145563,-0.728493396,-0.886575421,102,254,-0.024277912,0.149779229,0.70491607,0.149100482,-0.041925744,30,3,34,1,-0.041925744,0.014370499,0.155747255,0.686828435,0.392175596
I01,VEB,110,209,0.056446738,0.586854557,0.93520207,-0.288397604,-0.779134514,33,23,62,6,-0.779134514,-0.332274125,-0.000132102,0.455179461,0.891361752,110,209,0.21711425,0.082187826,0.457779459,0.005404718,-0.134045963,19,19,42,4,-0.134045963,-0.091744284,0.155695798,0.451630976,0.245698582
I01,VEB,104,243,0.214539412,0.234899244,-0.198302701,-0.687127648,-0.198302701,4,4,15,7,-0.198302701,-0.198302701,-0.402666688,-0.577416273,-0.680375504,104,243,0.060023915,0.189985898,0.601755856,0.166345182,0.050115914,22,5,30,3,0.050115914,0.091421428,0.288789586,0.582621945,0.447323383
I01,VEB,120,227,0.308305787,0.30740797,-0.126464823,-0.627704471,-0.126464823,4,4,15,7,-0.126464823,-0.126464823,-0.338222292,-0.517756991,-0.622152391,120,227,0.063739759,0.163709878,0.609898985,0.124070136,0.027109307,20,7,31,4,0.027109307,0.123742423,0.398854352,0.609898985,0.365139388
I01,VEB,98,218,0.260487361,0.271969804,-0.101701695,-0.798689053,-0.101701695,4,4,15,7,-0.101701695,-0.101701695,-0.326656617,-0.547558001,-0.717561721,98,218,0.051481441,0.200012086,0.608085177,0.150409439,0.004200646,20,6,29,3,0.004200646,0.096716939,0.397693847,0.608085177,0.359501666
I01,VEB,101,255,0.157952941,0.300256133,-0.194564591,-0.85701462,-0.194564591,4,4,16,8,-0.194564591,-0.194564591,-0.412169641,-0.62359092,-0.783032404,101,255,0.036696846,-0.31032112,0.584289734,-0.460507203,0.031627263,36,5,48,7,0.031627263,0.135128719,0.556853475,0.247145333,0.113391651
I01,VEB,116,226,0.319439384,0.252836236,-0.013015557,-0.64577553,-0.013015557,4,3,14,7,-0.013015557,-0.013015557,-0.225489422,-0.43258553,-0.585185749,116,226,0.058627278,0.192372536,0.596152448,0.169760761,0.036478344,23,8,34,3,0.036478344,0.060519236,0.320886529,0.562095193,0.406415721
I01,VEB,104,241,0.156043908,0.342322724,-0.108147655,-0.738334652,-0.108147655,5,3,15,7,-0.108147655,-0.285278132,-0.472069848,-0.632058287,-0.729381837,104,241,0.048696764,0.179138303,0.62411439,0.13326123,0.028135518,21,4,29,4,0.028135518,0.113095463,0.392052892,0.622010307,0.414174338
I01,VEB,116,250,0.260214055,0.245752788,-0.023104188,-0.599878874,-0.023104188,4,3,14,7,-0.023104188,-0.023104188,-0.216433572,-0.407110007,-0.546998312,116,250,-0.022429233,0.280479394,0.656464495,0.077630361,-0.024292015,18,1,24,5,-0.024292015,0.065418611,0.46199982,0.656464495,0.41148166
I01,VEB,91,237,0.225460053,-0.781131642,-1.013254059,-1.120679817,-1.013254059,2,26,33,5,-1.013254059,-1.013254059,-1.013254059,-1.100426546,-1.100426546,91,237,-0.074644583,0.708247019,0.67633179,0.67633179,-0.183879595,31,18,51,2,-0.183879595,-0.111648483,-0.02634397,0.021803744,0.268072876
I01,VEB,120,223,0.330937995,0.347018551,-0.133410952,-0.675216287,-0.133410952,4,4,15,7,-0.133410952,-0.133410952,-0.359148348,-0.551756659,-0.665845151,120,223,0.039075383,0.14872972,0.609955506,0.130932382,0.011345903,20,6,29,3,0.011345903,0.116563148,0.39405649,0.609955506,0.353916298
I01,VEB,96,222,0.224860654,0.200876445,-0.335571119,-0.70536515,-0.335571119,3,5,15,7,-0.335571119,-0.335571119,-0.523590272,-0.523590272,-0.658056279,96,222,0.045550736,0.162355645,0.54184297,0.104736688,0.02164226,20,5,29,4,0.02164226,0.096218069,0.334072049,0.54184297,0.339668992
I01,VEB,103,245,0.221135878,0.358921171,-0.380400124,-0.744554075,-0.380400124,3,5,16,8,-0.380400124,-0.380400124,-0.566114553,-0.566114553,-0.696455621,103,245,0.044699915,0.142548126,0.634833683,0.131032747,-0.103474219,51,38,91,2,-0.103474219,-0.080684075,0.016721234,0.048462606,0.556329286
I01,VEB,95,222,0.297509527,0.361438625,-0.025026455,-0.650998501,-0.025026455,4,4,15,7,-0.025026455,-0.025026455,-0.229474866,-0.433213594,-0.587432918,95,222,0.073585751,0.133193931,0.544671974,0.129485204,0.058480154,21,5,28,2,0.058480154,0.127121763,0.318821178,0.534185061,0.369835923
I01,VEB,105,260,0.152046523,0.336464757,-0.393956323,-0.830857106,-0.393956323,3,5,16,8,-0.393956323,-0.393956323,-0.597589552,-0.597589552,-0.755575555,105,260,0.039715982,0.077285241,0.59137195,0.067672372,0.039326912,26,2,31,3,0.039326912,0.042202227,0.161805403,0.520902402,0.447492695
I01,VEB,102,230,0.195401136,0.288714822,-0.115295969,-0.683590322,-0.115295969,4,4,15,7,-0.115295969,-0.115295969,-0.306902708,-0.492817546,-0.629926309,102,230,0.041646366,0.166646513,0.619965905,0.127817564,0.039328247,21,2,26,3,0.039328247,0.110783986,0.389399399,0.618999509,0.407154266
I01,VEB,102,251,0.177421346,0.39747427,-0.445798321,-0.907341858,-0.445798321,3,5,16,8,-0.445798321,-0.445798321,-0.664109864,-0.664109864,-0.829628836,102,251,0.035816743,-0.337163214,0.618142701,-0.460846951,0.027320969,34,4,44,6,0.027320969,0.165548526,0.618142701,0.062938574,-0.070619313
I01,VEB,108,235,0.254572433,0.213033144,0.369534363,-0.668174897,-0.10419621,28,28,62,6,-0.10419621,-0.080452322,-0.028345999,0.164124731,0.231071334,108,235,0.023383978,0.172817428,0.511811932,0.14363208,0.018825674,20,3,26,3,0.018825674,0.102541864,0.347176247,0.511811932,0.288620376
I01,VEB,104,248,0.339681596,0.582544028,-0.033326028,-0.521423359,-0.033326028,4,4,15,7,-0.033326028,-0.033326028,-0.226581355,-0.398321958,-0.506058755,104,248,0.032816339,0.109110739,0.585752806,0.100090485,0.011793519,23,8,33,2,0.011793519,0.033415417,0.276830692,0.543323766,0.405418133
I01,VEB,103,255,0.123281145,0.195233836,-0.456451025,-0.878193731,-0.456451025,3,5,16,8,-0.456451025,-0.456451025,-0.662008458,-0.662008458,-0.812043722,103,255,0.069131282,0.144712708,0.626809511,0.109672723,0.050993188,21,4,29,4,0.050993188,0.15864734,0.417094076,0.626809511,0.384880824
I01,VEB,115,205,0.248758133,0.272762809,-0.237855389,-0.763158832,-0.237855389,3,4,15,8,-0.237855389,-0.237855389,-0.465432397,-0.465432397,-0.656328883,115,205,0.07323819,0.083534213,0.60763301,0.064930598,0.042344996,28,7,38,3,0.042344996,0.058134012,0.120730152,0.411784065,0.494525564
I01,VEB,104,252,0.215131547,0.37305714,-0.206671745,-0.744613631,-0.206671745,4,4,16,8,-0.206671745,-0.206671745,-0.410508851,-0.591170037,-0.71036223,104,252,0.144923638,0.172745195,0.593204455,0.070086934,0.143165568,19,1,24,4,0.143165568,0.21020291,0.449104879,0.581760683,0.401397477
I01,VEB,104,253,0.185402791,0.421504933,-0.263893419,-0.727845618,-0.263893419,4,5,17,8,-0.263893419,-0.263893419,-0.455709081,-0.617667877,-0.714264468,104,253,0.167366096,0.210245238,0.722700185,0.181434916,0.120791468,18,4,26,4,0.120791468,0.198403407,0.515382054,0.721199455,0.480841202
